Temperature Voltage
(Kelvin) (Volts)


1.4	1.64429
1.5	1.64299
1.6	1.64157
1.7	1.64003
1.8	1.63837
1.9	1.6366
2	1.63472
2.1	1.63274
2.2	1.63067
2.3	1.62852
2.4	1.62629
2.5	1.624
2.6	1.62166
2.7	1.61928
2.8	1.61687
2.9	1.61445
3	1.612
3.1	1.60951
3.2	1.60697
3.3	1.60438
3.4	1.60173
3.5	1.59902
3.6	1.59626
3.7	1.59344
3.8	1.59057
3.9	1.58764
4	1.58465
4.2	1.57848
4.4	1.57202
4.6	1.56533
4.8	1.55845
5	1.55145
5.2	1.54436
5.4	1.53721
5.6	1.53
5.8	1.52273
6	1.51541
6.5	1.49698
7	1.47868
7.5	1.46086
8	1.44374
8.5	1.42747
9	1.41207
9.5	1.39751
10	1.38373
10.5	1.37065
11	1.3582
11.5	1.34632
12	1.33499
12.5	1.32416
13	1.31381
13.5	1.3039
14	1.29439
14.5	1.28526
15	1.27645
15.5	1.26794
16	1.25967
16.5	1.25161
17	1.24372
17.5	1.23596
18	1.2283
18.5	1.2207
19	1.21311
19.5	1.20548
20	1.197748
21	1.181548
22	1.162797
23	1.140817
24	1.125923
25	1.119448
26	1.115658
27	1.11281
29	1.108261
33	1.100681
34	1.09893
35	1.097216
36	1.095534
37	1.093878
38	1.092244
39	1.090627
40	1.089024
42	1.085842
44	1.082669
46	1.079492
48	1.076303
50	1.073099
52	1.069881
54	1.06665
56	1.063403
58	1.060141
60	1.056862
65	1.048584
70	1.040183
75	1.031651
77.35	1.027594
80	1.022984
85	1.014181
90	1.005244
100	0.986974
110	0.968209
120	0.949
130	0.92939
140	0.909416
150	0.889114
160	0.868518
170	0.847659
180	0.82656
190	0.805242
200	0.78372
210	0.762007
220	0.740115
230	0.718054
240	0.695834
250	0.673462
260	0.650949
270	0.628302
273	0.621141
280	0.605528
290	0.582637
300	0.559639
310	0.536542
320	0.513361
330	0.490106
340	0.46676
350	0.443371
360	0.41996
370	0.396503
380	0.373002
390	0.349453
400	0.325839
410	0.302161
420	0.278416
430	0.254592
440	0.230697
450	0.206758
460	0.182832
470	0.15901
480	0.13548
490	0.112553
500	0.090681

